xmin,ymin,xmax,ymax
400.3097229003906,450.8172607421875,416.12481689453125,462.0175476074219
314.64898681640625,499.8048095703125,334.8574523925781,514.2076416015625
172.71066284179688,1288.4849853515625,186.0330810546875,1297.752197265625
510.0954895019531,1207.2613525390625,523.7921142578125,1221.95751953125
611.9282836914062,1615.926513671875,625.810546875,1628.8228759765625
560.7492065429688,2090.763427734375,580.0906982421875,2101.02294921875
1016.0153198242188,162.2759552001953,1031.899658203125,176.9495391845703
1016.8616333007812,1037.896728515625,1030.8984375,1049.9852294921875
1115.9931640625,1651.779541015625,1128.716552734375,1659.6368408203125
1178.42578125,1418.96826171875,1191.951171875,1429.451416015625
1153.684814453125,2008.8206787109375,1168.4345703125,2021.1319580078125
1534.08056640625,133.10838317871094,1546.453125,144.71011352539062
1674.318359375,1265.3743896484375,1693.540283203125,1277.6102294921875
1411.2828369140625,1030.7353515625,1423.3289794921875,1040.26416015625
1549.74658203125,2057.453125,1560.0240478515625,2064.93896484375
1421.2523193359375,2003.3468017578125,1431.8597412109375,2012.2720947265625
1746.562255859375,2246.863037109375,1759.9144287109375,2254.91357421875
1488.693115234375,2369.221435546875,1502.5750732421875,2378.12890625
1861.095947265625,962.5787353515625,1870.818359375,971.2146606445312
2131.50537109375,1556.9180908203125,2142.42578125,1564.70654296875
2222.547119140625,2116.67138671875,2235.474609375,2130.04931640625
1952.3699951171875,1923.245361328125,1963.4647216796875,1929.31005859375
1861.5648193359375,2341.700927734375,1872.748779296875,2350.373291015625
2054.946044921875,2623.31494140625,2064.369384765625,2630.5185546875
2668.034423828125,1744.56494140625,2685.802490234375,1757.256591796875
2552.09423828125,2026.3123779296875,2575.150390625,2043.788330078125
2283.5419921875,2070.408447265625,2300.84765625,2088.05517578125
2253.787841796875,2089.663818359375,2272.608154296875,2101.74267578125
2240.10205078125,2097.790283203125,2255.62060546875,2114.51611328125
2498.439697265625,2112.38525390625,2511.56103515625,2120.648681640625
2302.726318359375,2060.886474609375,2312.91650390625,2068.7919921875
3056.090087890625,1680.386474609375,3071.17138671875,1688.7767333984375
3405.60302734375,1779.228271484375,3417.636962890625,1789.0562744140625
3139.1396484375,2301.47314453125,3153.6630859375,2312.37890625
3667.236572265625,1749.3818359375,3682.63623046875,1760.5823974609375
3780.80322265625,1745.199951171875,3795.1123046875,1754.25927734375
3951.816162109375,1528.6170654296875,3964.5439453125,1538.0594482421875
3971.22509765625,1516.70458984375,3982.130615234375,1524.5299072265625
3903.91357421875,1424.4661865234375,3915.0556640625,1431.1331787109375
3872.556640625,2026.697021484375,3888.456298828125,2037.8929443359375
4018.69140625,2032.9405517578125,4032.0,2044.6923828125
3714.458251953125,1921.228271484375,3725.05712890625,1929.0445556640625
3708.94970703125,2277.175537109375,3725.9658203125,2291.638671875
3958.230712890625,2460.166748046875,3970.873046875,2468.81103515625
3618.019287109375,2792.08544921875,3638.607421875,2802.032958984375
4436.70068359375,373.78851318359375,4456.66845703125,389.9842224121094
4402.29833984375,167.36370849609375,4414.8994140625,174.5740509033203
4241.3017578125,450.4002685546875,4253.17724609375,457.3533935546875
4350.3193359375,1699.184326171875,4363.28466796875,1711.171142578125
4066.029296875,1614.776123046875,4082.2783203125,1626.04638671875
4347.9072265625,1425.6341552734375,4369.4296875,1440.380615234375
4455.0771484375,1891.044189453125,4471.22021484375,1903.3150634765625
4351.45458984375,2211.451416015625,4370.6923828125,2225.731689453125
4085.337158203125,2062.736083984375,4099.10693359375,2073.7685546875
4096.654296875,2069.48876953125,4112.767578125,2079.37744140625
4093.486572265625,1998.0,4106.939453125,2007.298583984375
4265.728515625,1932.800048828125,4278.0341796875,1941.6563720703125
4371.15966796875,2034.227783203125,4386.55615234375,2045.8096923828125
4178.25830078125,2076.484130859375,4188.05859375,2084.314208984375
4107.0009765625,2061.8984375,4117.576171875,2069.692138671875
4110.12255859375,2012.1165771484375,4127.5283203125,2025.7586669921875
4297.4208984375,2603.730712890625,4312.8583984375,2612.1025390625
4305.43994140625,2778.789306640625,4318.708984375,2786.213134765625
4772.8583984375,329.0281066894531,4788.68798828125,339.92657470703125
4880.564453125,309.4227600097656,4903.771484375,326.55908203125
4847.3115234375,1655.5302734375,4859.20068359375,1664.265380859375
4772.10791015625,1664.0908203125,4785.58642578125,1674.1966552734375
4615.8701171875,1666.872802734375,4630.0625,1676.896484375
4837.68701171875,2119.249755859375,4857.86181640625,2132.74658203125
4566.40966796875,2610.18115234375,4578.9482421875,2619.121826171875
5087.32177734375,37.76523208618164,5100.193359375,44.38610076904297
5086.365234375,23.541128158569336,5095.521484375,29.461925506591797
5228.92626953125,858.6436767578125,5252.88330078125,880.39501953125
5039.7822265625,2709.556396484375,5067.95947265625,2730.90478515625
5211.7802734375,3008.628173828125,5225.642578125,3018.578857421875
5556.779296875,953.7156982421875,5569.38330078125,960.7634887695312
5499.20556640625,1417.080810546875,5514.54052734375,1426.529296875
5634.1806640625,1490.4169921875,5649.5029296875,1502.3076171875
5454.76904296875,2059.78125,5465.56103515625,2067.89990234375
5644.5029296875,2113.1171875,5655.6162109375,2120.09326171875
5705.7490234375,2957.87255859375,5718.00634765625,2965.144287109375
5955.30126953125,1804.0567626953125,5973.751953125,1816.824951171875
5879.23046875,1901.31640625,5903.1005859375,1912.1495361328125
5884.8935546875,1923.6778564453125,5899.7783203125,1931.92431640625
5943.23046875,3064.239990234375,5954.66796875,3072.54443359375
6111.74853515625,2896.964111328125,6124.54443359375,2907.842041015625
